unique_id,bank_account
uniqueid_8015xTanzania,1
uniqueid_8016xTanzania,1
uniqueid_8017xTanzania,1
uniqueid_8018xTanzania,1
uniqueid_8019xTanzania,1
uniqueid_8020xTanzania,1
uniqueid_8021xTanzania,1
uniqueid_8022xTanzania,1
uniqueid_8023xTanzania,1
uniqueid_8024xTanzania,1
uniqueid_8025xTanzania,0
uniqueid_8026xTanzania,1
uniqueid_8027xTanzania,1
uniqueid_8028xTanzania,1
uniqueid_8029xTanzania,1
uniqueid_8030xTanzania,1
uniqueid_8031xTanzania,0
uniqueid_8032xTanzania,1
uniqueid_8033xTanzania,1
uniqueid_8034xTanzania,1
uniqueid_8035xTanzania,1
uniqueid_8036xTanzania,1
uniqueid_8037xTanzania,1
uniqueid_8038xTanzania,1
uniqueid_8039xTanzania,1
uniqueid_8040xTanzania,1
uniqueid_8041xTanzania,1
uniqueid_8042xTanzania,1
uniqueid_8043xTanzania,1
uniqueid_8044xTanzania,1
uniqueid_8045xTanzania,1
uniqueid_8046xTanzania,1
uniqueid_8047xTanzania,1
uniqueid_8048xTanzania,1
uniqueid_8049xTanzania,1
uniqueid_8050xTanzania,1
uniqueid_8051xTanzania,1
uniqueid_8052xTanzania,1
uniqueid_8053xTanzania,1
uniqueid_8054xTanzania,0
uniqueid_8055xTanzania,1
uniqueid_8056xTanzania,1
uniqueid_8057xTanzania,1
uniqueid_8058xTanzania,1
uniqueid_8059xTanzania,0
uniqueid_8060xTanzania,1
uniqueid_8061xTanzania,1
uniqueid_8062xTanzania,1
uniqueid_8063xTanzania,1
uniqueid_8064xTanzania,1
uniqueid_8065xTanzania,1
uniqueid_8066xTanzania,1
uniqueid_8067xTanzania,1
uniqueid_8068xTanzania,1
uniqueid_8069xTanzania,1
uniqueid_8070xTanzania,1
uniqueid_8071xTanzania,1
uniqueid_8072xTanzania,1
uniqueid_8073xTanzania,1
uniqueid_8074xTanzania,1
uniqueid_8075xTanzania,1
uniqueid_8076xTanzania,1
uniqueid_8077xTanzania,1
uniqueid_8078xTanzania,1
uniqueid_8079xTanzania,1
uniqueid_8080xTanzania,1
uniqueid_8081xTanzania,1
uniqueid_8082xTanzania,1
uniqueid_8083xTanzania,1
uniqueid_8084xTanzania,1
uniqueid_8085xTanzania,1
uniqueid_8086xTanzania,1
uniqueid_8087xTanzania,1
uniqueid_8088xTanzania,1
uniqueid_8089xTanzania,1
uniqueid_8090xTanzania,1
uniqueid_8091xTanzania,1
uniqueid_8092xTanzania,1
uniqueid_8093xTanzania,1
uniqueid_8094xTanzania,1
uniqueid_8095xTanzania,1
uniqueid_8096xTanzania,0
uniqueid_8097xTanzania,1
uniqueid_8098xTanzania,1
uniqueid_8099xTanzania,1
uniqueid_8100xTanzania,1
uniqueid_8101xTanzania,1
uniqueid_8102xTanzania,1
uniqueid_8103xTanzania,1
uniqueid_8104xTanzania,1
uniqueid_8105xTanzania,1
uniqueid_8106xTanzania,1
uniqueid_8107xTanzania,0
uniqueid_8108xTanzania,1
uniqueid_8109xTanzania,1
uniqueid_8110xTanzania,1
uniqueid_8111xTanzania,1
uniqueid_8112xTanzania,1
uniqueid_8113xTanzania,1
uniqueid_8114xTanzania,1
uniqueid_8115xTanzania,1
uniqueid_8116xTanzania,1
uniqueid_8117xTanzania,1
uniqueid_8118xTanzania,1
uniqueid_8119xTanzania,1
uniqueid_8120xTanzania,1
uniqueid_8121xTanzania,1
uniqueid_8122xTanzania,1
uniqueid_8123xTanzania,1
uniqueid_8124xTanzania,1
uniqueid_8125xTanzania,1
uniqueid_8126xTanzania,1
uniqueid_8127xTanzania,1
uniqueid_8128xTanzania,0
uniqueid_8129xTanzania,1
uniqueid_8130xTanzania,1
uniqueid_8131xTanzania,1
uniqueid_8132xTanzania,1
uniqueid_8133xTanzania,1
uniqueid_8134xTanzania,1
uniqueid_8135xTanzania,1
uniqueid_8136xTanzania,1
uniqueid_8137xTanzania,1
uniqueid_8138xTanzania,1
uniqueid_8139xTanzania,1
uniqueid_8140xTanzania,1
uniqueid_8141xTanzania,1
uniqueid_8142xTanzania,0
uniqueid_8143xTanzania,1
uniqueid_8144xTanzania,1
uniqueid_8145xTanzania,1
uniqueid_8146xTanzania,1
uniqueid_8147xTanzania,1
uniqueid_8148xTanzania,1
uniqueid_8149xTanzania,1
uniqueid_8150xTanzania,1
uniqueid_8151xTanzania,1
uniqueid_8152xTanzania,1
uniqueid_8153xTanzania,1
uniqueid_8154xTanzania,1
uniqueid_8155xTanzania,1
uniqueid_8156xTanzania,1
uniqueid_8157xTanzania,1
uniqueid_8158xTanzania,1
uniqueid_8159xTanzania,1
uniqueid_8160xTanzania,0
uniqueid_8161xTanzania,1
uniqueid_8162xTanzania,1
uniqueid_8163xTanzania,1
uniqueid_8164xTanzania,1
uniqueid_8165xTanzania,1
uniqueid_8166xTanzania,1
uniqueid_8167xTanzania,1
uniqueid_8168xTanzania,1
uniqueid_8169xTanzania,1
uniqueid_8170xTanzania,1
uniqueid_8171xTanzania,1
uniqueid_8172xTanzania,1
uniqueid_8173xTanzania,1
uniqueid_8174xTanzania,1
uniqueid_8175xTanzania,1
uniqueid_8176xTanzania,1
uniqueid_8177xTanzania,1
uniqueid_8178xTanzania,1
uniqueid_8179xTanzania,1
uniqueid_8180xTanzania,1
uniqueid_8181xTanzania,1
uniqueid_8182xTanzania,1
uniqueid_8183xTanzania,1
uniqueid_8184xTanzania,1
uniqueid_8185xTanzania,1
uniqueid_8186xTanzania,1
uniqueid_8187xTanzania,1
uniqueid_8188xTanzania,1
uniqueid_8189xTanzania,1
uniqueid_8190xTanzania,1
uniqueid_8191xTanzania,1
uniqueid_8192xTanzania,1
uniqueid_8193xTanzania,1
uniqueid_8194xTanzania,1
uniqueid_8195xTanzania,1
uniqueid_8196xTanzania,1
uniqueid_8197xTanzania,1
uniqueid_8198xTanzania,1
uniqueid_8199xTanzania,1
uniqueid_8200xTanzania,1
uniqueid_8201xTanzania,1
uniqueid_8202xTanzania,1
uniqueid_8203xTanzania,1
uniqueid_8204xTanzania,1
uniqueid_8205xTanzania,1
uniqueid_8206xTanzania,1
uniqueid_8207xTanzania,1
uniqueid_8208xTanzania,1
uniqueid_8209xTanzania,1
uniqueid_8210xTanzania,1
uniqueid_8211xTanzania,1
uniqueid_8212xTanzania,1
uniqueid_8213xTanzania,0
uniqueid_8214xTanzania,1
uniqueid_8215xTanzania,1
uniqueid_8216xTanzania,1
uniqueid_8217xTanzania,1
uniqueid_8218xTanzania,1
uniqueid_8219xTanzania,1
uniqueid_8220xTanzania,1
uniqueid_8221xTanzania,1
uniqueid_8222xTanzania,1
uniqueid_8223xTanzania,1
uniqueid_8224xTanzania,1
uniqueid_8225xTanzania,1
uniqueid_8226xTanzania,1
uniqueid_8227xTanzania,1
uniqueid_8228xTanzania,1
uniqueid_8229xTanzania,1
uniqueid_8230xTanzania,1
uniqueid_8231xTanzania,1
uniqueid_8232xTanzania,1
uniqueid_8233xTanzania,1
uniqueid_8234xTanzania,1
uniqueid_8235xTanzania,1
uniqueid_8236xTanzania,1
uniqueid_8237xTanzania,1
uniqueid_8238xTanzania,1
uniqueid_8239xTanzania,1
uniqueid_8240xTanzania,1
uniqueid_8241xTanzania,0
uniqueid_8242xTanzania,1
uniqueid_8243xTanzania,1
uniqueid_8244xTanzania,1
uniqueid_8245xTanzania,1
uniqueid_8246xTanzania,1
uniqueid_8247xTanzania,1
uniqueid_8248xTanzania,1
uniqueid_8249xTanzania,1
uniqueid_8250xTanzania,1
uniqueid_8251xTanzania,1
uniqueid_8252xTanzania,0
uniqueid_8253xTanzania,1
uniqueid_8254xTanzania,0
uniqueid_8255xTanzania,1
uniqueid_8256xTanzania,1
uniqueid_8257xTanzania,1
uniqueid_8258xTanzania,1
uniqueid_8259xTanzania,1
uniqueid_8260xTanzania,1
uniqueid_8261xTanzania,1
uniqueid_8262xTanzania,1
uniqueid_8263xTanzania,1
uniqueid_8264xTanzania,1
uniqueid_8265xTanzania,1
uniqueid_8266xTanzania,1
uniqueid_8267xTanzania,1
uniqueid_8268xTanzania,1
uniqueid_8269xTanzania,1
uniqueid_8270xTanzania,1
uniqueid_8271xTanzania,1
uniqueid_8272xTanzania,1
uniqueid_8273xTanzania,1
uniqueid_8274xTanzania,0
uniqueid_8275xTanzania,1
uniqueid_8276xTanzania,1
uniqueid_8277xTanzania,1
uniqueid_8278xTanzania,1
uniqueid_8279xTanzania,1
uniqueid_8280xTanzania,1
uniqueid_8281xTanzania,1
uniqueid_8282xTanzania,1
uniqueid_8283xTanzania,1
uniqueid_8284xTanzania,1
uniqueid_8285xTanzania,1
uniqueid_8286xTanzania,1
uniqueid_8287xTanzania,1
uniqueid_8288xTanzania,1
uniqueid_8289xTanzania,1
uniqueid_8290xTanzania,1
uniqueid_8291xTanzania,1
uniqueid_8292xTanzania,1
uniqueid_8293xTanzania,1
uniqueid_8294xTanzania,1
uniqueid_8295xTanzania,1
uniqueid_8296xTanzania,1
uniqueid_8297xTanzania,1
uniqueid_8298xTanzania,1
uniqueid_8299xTanzania,1
uniqueid_8300xTanzania,1
uniqueid_8301xTanzania,1
uniqueid_8302xTanzania,1
uniqueid_8303xTanzania,1
uniqueid_8304xTanzania,1
uniqueid_8305xTanzania,1
uniqueid_8306xTanzania,1
uniqueid_8307xTanzania,1
uniqueid_8308xTanzania,1
uniqueid_8309xTanzania,1
uniqueid_8310xTanzania,1
uniqueid_8311xTanzania,1
uniqueid_8312xTanzania,1
uniqueid_8313xTanzania,1
uniqueid_8314xTanzania,1
uniqueid_8315xTanzania,1
uniqueid_8316xTanzania,1
uniqueid_8317xTanzania,1
uniqueid_8318xTanzania,1
uniqueid_8319xTanzania,1
uniqueid_8320xTanzania,1
uniqueid_8321xTanzania,1
uniqueid_8322xTanzania,0
uniqueid_8323xTanzania,1
uniqueid_8324xTanzania,1
uniqueid_8325xTanzania,0
uniqueid_8326xTanzania,1
uniqueid_8327xTanzania,1
uniqueid_8328xTanzania,0
uniqueid_8329xTanzania,1
uniqueid_8330xTanzania,1
uniqueid_8331xTanzania,1
uniqueid_8332xTanzania,1
uniqueid_8333xTanzania,1
uniqueid_8334xTanzania,1
uniqueid_8335xTanzania,1
uniqueid_8336xTanzania,1
uniqueid_8337xTanzania,1
uniqueid_8338xTanzania,1
uniqueid_8339xTanzania,1
uniqueid_8340xTanzania,1
uniqueid_8341xTanzania,1
uniqueid_8342xTanzania,1
uniqueid_8343xTanzania,1
uniqueid_8344xTanzania,1
uniqueid_8345xTanzania,1
uniqueid_8346xTanzania,1
uniqueid_8347xTanzania,1
uniqueid_8348xTanzania,1
uniqueid_8349xTanzania,1
uniqueid_8350xTanzania,1
uniqueid_8351xTanzania,1
uniqueid_8352xTanzania,1
uniqueid_8353xTanzania,1
uniqueid_8354xTanzania,1
uniqueid_8355xTanzania,1
uniqueid_8356xTanzania,1
uniqueid_8357xTanzania,1
uniqueid_8358xTanzania,1
uniqueid_8359xTanzania,1
uniqueid_8360xTanzania,1
uniqueid_8361xTanzania,1
uniqueid_8362xTanzania,1
uniqueid_8363xTanzania,1
uniqueid_8364xTanzania,1
uniqueid_8365xTanzania,1
uniqueid_8366xTanzania,1
uniqueid_8367xTanzania,1
uniqueid_8368xTanzania,1
uniqueid_8369xTanzania,1
uniqueid_8370xTanzania,1
uniqueid_8371xTanzania,1
uniqueid_8372xTanzania,1
uniqueid_8373xTanzania,1
uniqueid_8374xTanzania,1
uniqueid_8375xTanzania,1
uniqueid_8376xTanzania,1
uniqueid_8377xTanzania,0
uniqueid_8378xTanzania,1
uniqueid_8379xTanzania,1
uniqueid_8380xTanzania,1
uniqueid_8381xTanzania,1
uniqueid_8382xTanzania,1
uniqueid_8383xTanzania,1
uniqueid_8384xTanzania,1
uniqueid_8385xTanzania,1
uniqueid_8386xTanzania,1
uniqueid_8387xTanzania,1
uniqueid_8388xTanzania,1
uniqueid_8389xTanzania,1
uniqueid_8390xTanzania,1
uniqueid_8391xTanzania,1
uniqueid_8392xTanzania,1
uniqueid_8393xTanzania,1
uniqueid_8394xTanzania,1
uniqueid_8395xTanzania,1
uniqueid_8396xTanzania,1
uniqueid_8397xTanzania,1
uniqueid_8398xTanzania,1
uniqueid_8399xTanzania,1
uniqueid_8400xTanzania,1
uniqueid_8401xTanzania,0
uniqueid_8402xTanzania,1
uniqueid_8403xTanzania,1
uniqueid_8404xTanzania,1
uniqueid_8405xTanzania,1
uniqueid_8406xTanzania,1
uniqueid_8407xTanzania,1
uniqueid_8408xTanzania,1
uniqueid_8409xTanzania,1
uniqueid_8410xTanzania,1
uniqueid_8411xTanzania,1
uniqueid_8412xTanzania,1
uniqueid_8413xTanzania,1
uniqueid_8414xTanzania,1
uniqueid_8415xTanzania,1
uniqueid_8416xTanzania,1
uniqueid_8417xTanzania,1
uniqueid_8418xTanzania,1
uniqueid_8419xTanzania,1
uniqueid_8420xTanzania,1
uniqueid_8421xTanzania,1
uniqueid_8422xTanzania,1
uniqueid_8423xTanzania,1
uniqueid_8424xTanzania,1
uniqueid_8425xTanzania,1
uniqueid_8426xTanzania,1
uniqueid_8427xTanzania,1
uniqueid_8428xTanzania,1
uniqueid_8429xTanzania,1
uniqueid_8430xTanzania,1
uniqueid_8431xTanzania,1
uniqueid_8432xTanzania,1
uniqueid_8433xTanzania,1
uniqueid_8434xTanzania,1
uniqueid_8435xTanzania,1
uniqueid_8436xTanzania,1
uniqueid_8437xTanzania,1
uniqueid_8438xTanzania,1
uniqueid_8439xTanzania,1
uniqueid_8440xTanzania,1
uniqueid_8441xTanzania,1
uniqueid_8442xTanzania,1
uniqueid_8443xTanzania,1
uniqueid_8444xTanzania,1
uniqueid_8445xTanzania,1
uniqueid_8446xTanzania,1
uniqueid_8447xTanzania,1
uniqueid_8448xTanzania,1
uniqueid_8449xTanzania,1
uniqueid_8450xTanzania,1
uniqueid_8451xTanzania,1
uniqueid_8452xTanzania,0
uniqueid_8453xTanzania,1
uniqueid_8454xTanzania,1
uniqueid_8455xTanzania,1
uniqueid_8456xTanzania,1
uniqueid_8457xTanzania,1
uniqueid_8458xTanzania,1
uniqueid_8459xTanzania,1
uniqueid_8460xTanzania,1
uniqueid_8461xTanzania,1
uniqueid_8462xTanzania,1
uniqueid_8463xTanzania,1
uniqueid_8464xTanzania,1
uniqueid_8465xTanzania,1
uniqueid_8466xTanzania,1
uniqueid_8467xTanzania,1
uniqueid_8468xTanzania,1
uniqueid_8469xTanzania,1
uniqueid_8470xTanzania,1
uniqueid_8471xTanzania,1
uniqueid_8472xTanzania,1
uniqueid_8473xTanzania,1
uniqueid_8474xTanzania,1
uniqueid_8475xTanzania,1
uniqueid_8476xTanzania,1
uniqueid_8477xTanzania,1
uniqueid_8478xTanzania,1
uniqueid_8479xTanzania,1
uniqueid_8480xTanzania,1
uniqueid_8481xTanzania,1
uniqueid_8482xTanzania,1
uniqueid_8483xTanzania,1
uniqueid_8484xTanzania,1
uniqueid_8485xTanzania,1
uniqueid_8486xTanzania,1
uniqueid_8487xTanzania,1
uniqueid_8488xTanzania,1
uniqueid_8489xTanzania,1
uniqueid_8490xTanzania,1
uniqueid_8491xTanzania,1
uniqueid_8492xTanzania,1
uniqueid_8493xTanzania,1
uniqueid_8494xTanzania,1
uniqueid_8495xTanzania,1
uniqueid_8496xTanzania,1
uniqueid_8497xTanzania,1
uniqueid_8498xTanzania,1
uniqueid_8499xTanzania,1
uniqueid_8500xTanzania,1
uniqueid_8501xTanzania,1
uniqueid_8502xTanzania,1
uniqueid_8503xTanzania,1
uniqueid_8504xTanzania,1
uniqueid_8505xTanzania,1
uniqueid_8506xTanzania,1
uniqueid_8507xTanzania,1
uniqueid_8508xTanzania,1
uniqueid_8509xTanzania,1
uniqueid_8510xTanzania,1
uniqueid_8511xTanzania,1
uniqueid_8512xTanzania,1
uniqueid_8513xTanzania,1
uniqueid_8514xTanzania,1
uniqueid_8515xTanzania,1
uniqueid_8516xTanzania,1
uniqueid_8517xTanzania,1
uniqueid_8518xTanzania,1
uniqueid_8519xTanzania,1
uniqueid_8520xTanzania,1
uniqueid_8521xTanzania,1
uniqueid_8522xTanzania,1
uniqueid_8523xTanzania,1
uniqueid_8524xTanzania,1
uniqueid_8525xTanzania,1
uniqueid_8526xTanzania,1
uniqueid_8527xTanzania,1
uniqueid_8528xTanzania,1
uniqueid_8529xTanzania,1
uniqueid_8530xTanzania,1
uniqueid_8531xTanzania,1
uniqueid_8532xTanzania,1
uniqueid_8533xTanzania,1
uniqueid_8534xTanzania,1
uniqueid_8535xTanzania,1
uniqueid_8536xTanzania,1
uniqueid_8537xTanzania,1
uniqueid_8538xTanzania,1
uniqueid_8539xTanzania,1
uniqueid_8540xTanzania,1
uniqueid_8541xTanzania,1
uniqueid_8542xTanzania,1
uniqueid_8543xTanzania,1
uniqueid_8544xTanzania,1
uniqueid_8545xTanzania,1
uniqueid_8546xTanzania,1
uniqueid_8547xTanzania,1
uniqueid_8548xTanzania,1
uniqueid_8549xTanzania,1
uniqueid_8550xTanzania,1
uniqueid_8551xTanzania,1
uniqueid_8552xTanzania,1
uniqueid_8553xTanzania,1
uniqueid_8554xTanzania,1
uniqueid_8555xTanzania,1
uniqueid_8556xTanzania,1
uniqueid_8557xTanzania,1
uniqueid_8558xTanzania,1
uniqueid_8559xTanzania,1
uniqueid_8560xTanzania,1
uniqueid_8561xTanzania,1
uniqueid_8562xTanzania,1
uniqueid_8563xTanzania,1
uniqueid_8564xTanzania,1
uniqueid_8565xTanzania,1
uniqueid_8566xTanzania,1
uniqueid_8567xTanzania,1
uniqueid_8568xTanzania,0
uniqueid_8569xTanzania,0
uniqueid_8570xTanzania,1
uniqueid_8571xTanzania,1
uniqueid_8572xTanzania,1
uniqueid_8573xTanzania,1
uniqueid_8574xTanzania,1
uniqueid_8575xTanzania,1
uniqueid_8576xTanzania,1
uniqueid_8577xTanzania,1
uniqueid_8578xTanzania,1
uniqueid_8579xTanzania,1
uniqueid_8580xTanzania,1
uniqueid_8581xTanzania,1
uniqueid_8582xTanzania,1
uniqueid_8583xTanzania,1
uniqueid_8584xTanzania,1
uniqueid_8585xTanzania,1
uniqueid_8586xTanzania,1
uniqueid_8587xTanzania,1
uniqueid_8588xTanzania,1
uniqueid_8589xTanzania,1
uniqueid_8590xTanzania,1
uniqueid_8591xTanzania,1
uniqueid_8592xTanzania,1
uniqueid_8593xTanzania,1
uniqueid_8594xTanzania,1
uniqueid_8595xTanzania,1
uniqueid_8596xTanzania,1
uniqueid_8597xTanzania,1
uniqueid_8598xTanzania,1
uniqueid_8599xTanzania,1
uniqueid_8600xTanzania,1
uniqueid_8601xTanzania,1
uniqueid_8602xTanzania,1
uniqueid_8603xTanzania,1
uniqueid_8604xTanzania,1
uniqueid_8605xTanzania,1
uniqueid_8606xTanzania,1
uniqueid_8607xTanzania,1
uniqueid_8608xTanzania,1
uniqueid_8609xTanzania,1
uniqueid_8610xTanzania,1
uniqueid_8611xTanzania,1
uniqueid_8612xTanzania,1
uniqueid_8613xTanzania,1
uniqueid_8614xTanzania,1
uniqueid_8615xTanzania,0
uniqueid_8616xTanzania,1
uniqueid_8617xTanzania,1
uniqueid_8618xTanzania,1
uniqueid_8619xTanzania,1
uniqueid_8620xTanzania,1
uniqueid_8621xTanzania,1
uniqueid_8622xTanzania,1
uniqueid_8623xTanzania,1
uniqueid_8624xTanzania,0
uniqueid_8625xTanzania,1
uniqueid_8626xTanzania,1
uniqueid_8627xTanzania,1
uniqueid_8628xTanzania,1
uniqueid_8629xTanzania,1
uniqueid_8630xTanzania,1
uniqueid_8631xTanzania,1
uniqueid_8632xTanzania,0
uniqueid_8633xTanzania,1
uniqueid_8634xTanzania,1
uniqueid_8635xTanzania,1
uniqueid_8636xTanzania,1
uniqueid_8637xTanzania,1
uniqueid_8638xTanzania,1
uniqueid_8639xTanzania,1
uniqueid_8640xTanzania,1
uniqueid_8641xTanzania,1
uniqueid_8642xTanzania,1
uniqueid_8643xTanzania,1
uniqueid_8644xTanzania,1
uniqueid_8645xTanzania,1
uniqueid_8646xTanzania,1
uniqueid_8647xTanzania,1
uniqueid_8648xTanzania,1
uniqueid_8649xTanzania,1
uniqueid_8650xTanzania,1
uniqueid_8651xTanzania,1
uniqueid_8652xTanzania,1
uniqueid_8653xTanzania,1
uniqueid_8654xTanzania,1
uniqueid_8655xTanzania,1
uniqueid_8656xTanzania,1
uniqueid_8657xTanzania,1
uniqueid_8658xTanzania,1
uniqueid_8659xTanzania,1
uniqueid_8660xTanzania,1
uniqueid_8661xTanzania,1
uniqueid_8662xTanzania,1
uniqueid_8663xTanzania,1
uniqueid_8664xTanzania,1
uniqueid_8665xTanzania,1
uniqueid_8666xTanzania,1
uniqueid_8667xTanzania,1
uniqueid_8668xTanzania,1
uniqueid_8669xTanzania,1
uniqueid_8670xTanzania,1
uniqueid_8671xTanzania,1
uniqueid_8672xTanzania,1
uniqueid_8673xTanzania,1
uniqueid_8674xTanzania,1
uniqueid_8675xTanzania,1
uniqueid_8676xTanzania,1
uniqueid_8677xTanzania,1
uniqueid_8678xTanzania,1
uniqueid_8679xTanzania,1
uniqueid_8680xTanzania,1
uniqueid_8681xTanzania,1
uniqueid_8682xTanzania,1
uniqueid_8683xTanzania,1
uniqueid_8684xTanzania,1
uniqueid_8685xTanzania,1
uniqueid_8686xTanzania,1
uniqueid_8687xTanzania,1
uniqueid_8688xTanzania,1
uniqueid_8689xTanzania,1
uniqueid_8690xTanzania,1
uniqueid_8691xTanzania,1
uniqueid_8692xTanzania,1
uniqueid_8693xTanzania,1
uniqueid_8694xTanzania,1
uniqueid_8695xTanzania,1
uniqueid_8696xTanzania,1
uniqueid_8697xTanzania,1
uniqueid_8698xTanzania,1
uniqueid_8699xTanzania,1
uniqueid_8700xTanzania,1
uniqueid_8701xTanzania,1
uniqueid_8702xTanzania,1
uniqueid_8703xTanzania,1
uniqueid_8704xTanzania,1
uniqueid_8705xTanzania,1
uniqueid_8706xTanzania,1
uniqueid_8707xTanzania,1
uniqueid_8708xTanzania,1
uniqueid_8709xTanzania,1
uniqueid_8710xTanzania,1
uniqueid_8711xTanzania,1
uniqueid_8712xTanzania,1
uniqueid_8713xTanzania,1
uniqueid_8714xTanzania,1
uniqueid_8715xTanzania,1
uniqueid_8716xTanzania,1
uniqueid_8717xTanzania,1
uniqueid_8718xTanzania,1
uniqueid_8719xTanzania,1
uniqueid_8720xTanzania,1
uniqueid_8721xTanzania,1
uniqueid_8722xTanzania,1
uniqueid_8723xTanzania,1
uniqueid_8724xTanzania,1
uniqueid_8725xTanzania,1
uniqueid_8726xTanzania,1
uniqueid_8727xTanzania,1
uniqueid_8728xTanzania,1
uniqueid_8729xTanzania,1
uniqueid_8730xTanzania,1
uniqueid_8731xTanzania,0
uniqueid_8732xTanzania,1
uniqueid_8733xTanzania,1
uniqueid_8734xTanzania,0
uniqueid_8735xTanzania,1
uniqueid_8736xTanzania,1
uniqueid_8737xTanzania,1
uniqueid_8738xTanzania,1
uniqueid_8739xTanzania,1
uniqueid_8740xTanzania,1
uniqueid_8741xTanzania,1
uniqueid_8742xTanzania,1
uniqueid_8743xTanzania,1
uniqueid_8744xTanzania,1
uniqueid_8745xTanzania,1
uniqueid_8746xTanzania,1
uniqueid_8747xTanzania,1
uniqueid_8748xTanzania,1
uniqueid_8749xTanzania,1
uniqueid_8750xTanzania,1
uniqueid_8751xTanzania,1
uniqueid_8752xTanzania,1
uniqueid_8753xTanzania,1
uniqueid_8754xTanzania,1
uniqueid_8755xTanzania,1
uniqueid_8756xTanzania,1
uniqueid_8757xTanzania,1
uniqueid_8758xTanzania,1
uniqueid_8759xTanzania,1
uniqueid_8760xTanzania,1
uniqueid_8761xTanzania,1
uniqueid_8762xTanzania,1
uniqueid_8763xTanzania,1
uniqueid_8764xTanzania,1
uniqueid_8765xTanzania,1
uniqueid_8766xTanzania,1
uniqueid_8767xTanzania,1
uniqueid_8768xTanzania,1
uniqueid_8769xTanzania,1
uniqueid_8770xTanzania,1
uniqueid_8771xTanzania,1
uniqueid_8772xTanzania,1
uniqueid_8773xTanzania,1
uniqueid_8774xTanzania,1
uniqueid_8775xTanzania,1
uniqueid_8776xTanzania,1
uniqueid_8777xTanzania,1
uniqueid_8778xTanzania,1
uniqueid_8779xTanzania,1
uniqueid_8780xTanzania,1
uniqueid_8781xTanzania,1
uniqueid_8782xTanzania,1
uniqueid_8783xTanzania,1
uniqueid_8784xTanzania,1
uniqueid_8785xTanzania,1
uniqueid_8786xTanzania,1
uniqueid_8787xTanzania,1
uniqueid_8788xTanzania,1
uniqueid_8789xTanzania,1
uniqueid_8790xTanzania,1
uniqueid_8791xTanzania,1
uniqueid_8792xTanzania,1
uniqueid_8793xTanzania,1
uniqueid_8794xTanzania,1
uniqueid_8795xTanzania,1
uniqueid_8796xTanzania,1
uniqueid_8797xTanzania,1
uniqueid_8798xTanzania,1
uniqueid_8799xTanzania,1
uniqueid_8800xTanzania,1
uniqueid_8801xTanzania,1
uniqueid_8802xTanzania,1
uniqueid_8803xTanzania,1
uniqueid_8804xTanzania,1
uniqueid_8805xTanzania,1
uniqueid_8806xTanzania,1
uniqueid_8807xTanzania,1
uniqueid_8808xTanzania,1
uniqueid_8809xTanzania,1
uniqueid_8810xTanzania,1
uniqueid_8811xTanzania,1
uniqueid_8812xTanzania,1
uniqueid_8813xTanzania,1
uniqueid_8814xTanzania,1
uniqueid_8815xTanzania,1
uniqueid_8816xTanzania,1
uniqueid_8817xTanzania,1
uniqueid_8818xTanzania,1
uniqueid_8819xTanzania,0
uniqueid_8820xTanzania,1
uniqueid_8821xTanzania,1
uniqueid_8822xTanzania,1
uniqueid_8823xTanzania,1
uniqueid_8824xTanzania,1
uniqueid_8825xTanzania,1
uniqueid_8826xTanzania,1
uniqueid_8827xTanzania,1
uniqueid_8828xTanzania,1
uniqueid_8829xTanzania,1
uniqueid_8830xTanzania,1
uniqueid_8831xTanzania,1
uniqueid_8832xTanzania,1
uniqueid_8833xTanzania,1
uniqueid_8834xTanzania,1
uniqueid_8835xTanzania,1
uniqueid_8836xTanzania,1
uniqueid_8837xTanzania,1
uniqueid_8838xTanzania,1
uniqueid_8839xTanzania,1
uniqueid_8840xTanzania,1
uniqueid_8841xTanzania,1
uniqueid_8842xTanzania,1
uniqueid_8843xTanzania,1
uniqueid_8844xTanzania,1
uniqueid_8845xTanzania,1
uniqueid_8846xTanzania,1
uniqueid_8847xTanzania,0
uniqueid_8848xTanzania,1
uniqueid_8849xTanzania,1
uniqueid_8850xTanzania,1
uniqueid_8851xTanzania,1
uniqueid_8852xTanzania,1
uniqueid_8853xTanzania,1
uniqueid_8854xTanzania,1
uniqueid_8855xTanzania,1
uniqueid_8856xTanzania,1
uniqueid_8857xTanzania,1
uniqueid_8858xTanzania,1
uniqueid_8859xTanzania,1
uniqueid_8860xTanzania,1
uniqueid_8861xTanzania,1
uniqueid_8862xTanzania,1
uniqueid_8863xTanzania,1
uniqueid_8864xTanzania,1
uniqueid_8865xTanzania,1
uniqueid_8866xTanzania,1
uniqueid_8867xTanzania,1
uniqueid_8868xTanzania,1
uniqueid_8869xTanzania,1
uniqueid_8870xTanzania,1
uniqueid_8871xTanzania,1
uniqueid_8872xTanzania,1
uniqueid_8873xTanzania,1
uniqueid_8874xTanzania,1
uniqueid_8875xTanzania,1
uniqueid_8876xTanzania,1
uniqueid_8877xTanzania,1
uniqueid_8878xTanzania,1
uniqueid_8879xTanzania,1
uniqueid_8880xTanzania,1
uniqueid_8881xTanzania,1
uniqueid_8882xTanzania,1
uniqueid_8883xTanzania,1
uniqueid_8884xTanzania,1
uniqueid_8885xTanzania,1
uniqueid_8886xTanzania,1
uniqueid_8887xTanzania,1
uniqueid_8888xTanzania,1
